source,target,type,weight,evidence
project:spatial-temporal-modeling-using-deep-learning-for-real-time-monitoring-of-additi,year:2022,RELEASED_IN,1.0,structural
project:speckle,organization:speckle-systems,BUILT_BY,1.0,structural
project:speckle,category:generative-platform,IN_CATEGORY,1.0,structural
project:speckle,technique:data-integration,USES_TECHNIQUE,1.0,structural
project:speckle,technique:automation,USES_TECHNIQUE,1.0,structural
project:speckle,modality:bim,CONSUMES,1.0,structural
project:speckle,modality:bim,PRODUCES,1.0,structural
project:speckle,physicsdomain:none,OPERATES_ON,1.0,structural
project:speckle,industry:construction,APPLIED_TO,1.0,structural
project:speckle,year:2024,RELEASED_IN,1.0,structural
project:spectral-labs-sgs-1,organization:spectral-labs,BUILT_BY,1.0,structural
project:spectral-labs-sgs-1,category:text-to-cad,IN_CATEGORY,1.0,structural
project:spectral-labs-sgs-1,technique:llm,USES_TECHNIQUE,1.0,structural
project:spectral-labs-sgs-1,modality:text,CONSUMES,1.0,structural
project:spectral-labs-sgs-1,modality:parametric-cad,PRODUCES,1.0,structural
project:spectral-labs-sgs-1,year:2024,RELEASED_IN,1.0,structural
project:spfn-supervised-fitting-of-geometric-primitives-to-3d-point-clouds,organization:stanford-university,BUILT_BY,1.0,structural
project:spfn-supervised-fitting-of-geometric-primitives-to-3d-point-clouds,category:cad-reconstruction,IN_CATEGORY,1.0,structural
project:spfn-supervised-fitting-of-geometric-primitives-to-3d-point-clouds,technique:primitive-fitting,USES_TECHNIQUE,1.0,structural
project:spfn-supervised-fitting-of-geometric-primitives-to-3d-point-clouds,technique:point-cloud-segmentation,USES_TECHNIQUE,1.0,structural
project:spfn-supervised-fitting-of-geometric-primitives-to-3d-point-clouds,technique:differentiable-model-estimation,USES_TECHNIQUE,1.0,structural
project:spfn-supervised-fitting-of-geometric-primitives-to-3d-point-clouds,technique:pointnet-plus-plus,USES_TECHNIQUE,1.0,structural
project:spfn-supervised-fitting-of-geometric-primitives-to-3d-point-clouds,modality:point-cloud,CONSUMES,1.0,structural
project:spfn-supervised-fitting-of-geometric-primitives-to-3d-point-clouds,modality:primitive-assembly,PRODUCES,1.0,structural
project:spfn-supervised-fitting-of-geometric-primitives-to-3d-point-clouds,physicsdomain:none,OPERATES_ON,1.0,structural
project:spfn-supervised-fitting-of-geometric-primitives-to-3d-point-clouds,industry:manufacturing,APPLIED_TO,1.0,structural
project:spfn-supervised-fitting-of-geometric-primitives-to-3d-point-clouds,industry:reverse-engineering,APPLIED_TO,1.0,structural
project:spfn-supervised-fitting-of-geometric-primitives-to-3d-point-clouds,year:2019,RELEASED_IN,1.0,structural
project:splatsdf-boosting-sdf-nerf-via-architecture-level-fusion-with-gaussian-splats,organization:unknown,BUILT_BY,1.0,structural
project:splatsdf-boosting-sdf-nerf-via-architecture-level-fusion-with-gaussian-splats,category:generative-3d-shape,IN_CATEGORY,1.0,structural
project:splatsdf-boosting-sdf-nerf-via-architecture-level-fusion-with-gaussian-splats,technique:implicit-function,USES_TECHNIQUE,1.0,structural
project:splatsdf-boosting-sdf-nerf-via-architecture-level-fusion-with-gaussian-splats,modality:none,CONSUMES,1.0,structural
project:splatsdf-boosting-sdf-nerf-via-architecture-level-fusion-with-gaussian-splats,modality:mesh,PRODUCES,1.0,structural
project:splatsdf-boosting-sdf-nerf-via-architecture-level-fusion-with-gaussian-splats,physicsdomain:none,OPERATES_ON,1.0,structural
project:splatsdf-boosting-sdf-nerf-via-architecture-level-fusion-with-gaussian-splats,year:2024,RELEASED_IN,1.0,structural
project:splatter-image-ultra-fast-single-view-3d-reconstruction,organization:university-of-oxford,BUILT_BY,1.0,structural
project:splatter-image-ultra-fast-single-view-3d-reconstruction,category:image-to-3d,IN_CATEGORY,1.0,structural
project:splatter-image-ultra-fast-single-view-3d-reconstruction,technique:transformer,USES_TECHNIQUE,1.0,structural
project:splatter-image-ultra-fast-single-view-3d-reconstruction,technique:gaussian-splatting,USES_TECHNIQUE,1.0,structural
project:splatter-image-ultra-fast-single-view-3d-reconstruction,modality:image,CONSUMES,1.0,structural
project:splatter-image-ultra-fast-single-view-3d-reconstruction,modality:gaussian-splat,PRODUCES,1.0,structural
project:splatter-image-ultra-fast-single-view-3d-reconstruction,physicsdomain:none,OPERATES_ON,1.0,structural
project:splatter-image-ultra-fast-single-view-3d-reconstruction,year:2024,RELEASED_IN,1.0,structural
project:spline-ai-3d-generation,organization:spline,BUILT_BY,1.0,structural
project:spline-ai-3d-generation,category:text-to-3d,IN_CATEGORY,1.0,structural
project:spline-ai-3d-generation,technique:multimodal,USES_TECHNIQUE,1.0,structural
project:spline-ai-3d-generation,technique:3d-generation,USES_TECHNIQUE,1.0,structural
project:spline-ai-3d-generation,modality:text,CONSUMES,1.0,structural
project:spline-ai-3d-generation,modality:mesh,PRODUCES,1.0,structural
project:spline-ai-3d-generation,physicsdomain:none,OPERATES_ON,1.0,structural
project:spline-ai-3d-generation,year:2024,RELEASED_IN,1.0,structural
project:split-and-fit-learning-b-reps-via-structure-aware-voronoi-partitioning,organization:simon-fraser-university,BUILT_BY,1.0,structural
project:split-and-fit-learning-b-reps-via-structure-aware-voronoi-partitioning,category:b-rep-learning,IN_CATEGORY,1.0,structural
project:split-and-fit-learning-b-reps-via-structure-aware-voronoi-partitioning,modality:point-cloud,CONSUMES,1.0,structural
project:split-and-fit-learning-b-reps-via-structure-aware-voronoi-partitioning,modality:brep,PRODUCES,1.0,structural
project:split-and-fit-learning-b-reps-via-structure-aware-voronoi-partitioning,physicsdomain:none,OPERATES_ON,1.0,structural
project:split-and-fit-learning-b-reps-via-structure-aware-voronoi-partitioning,industry:aerospace,APPLIED_TO,1.0,structural
project:split-and-fit-learning-b-reps-via-structure-aware-voronoi-partitioning,industry:automotive,APPLIED_TO,1.0,structural
project:split-and-fit-learning-b-reps-via-structure-aware-voronoi-partitioning,industry:manufacturing,APPLIED_TO,1.0,structural
project:split-and-fit-learning-b-reps-via-structure-aware-voronoi-partitioning,year:2024,RELEASED_IN,1.0,structural
project:springback-prediction-using-gated-recurrent-unit-and-data-augmentation,organization:university-of-liverpool,BUILT_BY,1.0,structural
project:springback-prediction-using-gated-recurrent-unit-and-data-augmentation,category:dfm-ai,IN_CATEGORY,1.0,structural
project:springback-prediction-using-gated-recurrent-unit-and-data-augmentation,modality:physics-spec,CONSUMES,1.0,structural
project:springback-prediction-using-gated-recurrent-unit-and-data-augmentation,modality:scalar-field,PRODUCES,1.0,structural
project:springback-prediction-using-gated-recurrent-unit-and-data-augmentation,physicsdomain:structural,OPERATES_ON,1.0,structural
project:springback-prediction-using-gated-recurrent-unit-and-data-augmentation,industry:manufacturing,APPLIED_TO,1.0,structural
project:springback-prediction-using-gated-recurrent-unit-and-data-augmentation,industry:automotive,APPLIED_TO,1.0,structural
project:springback-prediction-using-gated-recurrent-unit-and-data-augmentation,year:2024,RELEASED_IN,1.0,structural
project:state-of-the-art-in-defect-detection-based-on-machine-vision,organization:tianjin-university,BUILT_BY,1.0,structural
project:state-of-the-art-in-defect-detection-based-on-machine-vision,category:aec-construction-ai,IN_CATEGORY,1.0,structural
project:state-of-the-art-in-defect-detection-based-on-machine-vision,technique:procedural-modeling,USES_TECHNIQUE,1.0,structural
project:state-of-the-art-in-defect-detection-based-on-machine-vision,modality:image,CONSUMES,1.0,structural
project:state-of-the-art-in-defect-detection-based-on-machine-vision,modality:progress-report,PRODUCES,1.0,structural
project:state-of-the-art-in-defect-detection-based-on-machine-vision,physicsdomain:none,OPERATES_ON,1.0,structural
project:state-of-the-art-in-defect-detection-based-on-machine-vision,industry:construction,APPLIED_TO,1.0,structural
project:state-of-the-art-in-defect-detection-based-on-machine-vision,year:2021,RELEASED_IN,1.0,structural
project:stress-based-topology-optimization-method-using-deep-learning,organization:unknown,BUILT_BY,1.0,structural
project:stress-based-topology-optimization-method-using-deep-learning,category:topology-optimization,IN_CATEGORY,1.0,structural
project:stress-based-topology-optimization-method-using-deep-learning,technique:topology-optimization,USES_TECHNIQUE,1.0,structural
project:stress-based-topology-optimization-method-using-deep-learning,modality:physics-spec,CONSUMES,1.0,structural
project:stress-based-topology-optimization-method-using-deep-learning,modality:topology,PRODUCES,1.0,structural
project:stress-based-topology-optimization-method-using-deep-learning,physicsdomain:structural,OPERATES_ON,1.0,structural
project:stress-based-topology-optimization-method-using-deep-learning,year:2022,RELEASED_IN,1.0,structural
project:strong-oral-plaque-microbiome-signatures-for-dental-implant-diseases-identified,organization:university-of-trento,BUILT_BY,1.0,structural
project:strong-oral-plaque-microbiome-signatures-for-dental-implant-diseases-identified,category:medical-engineering-ai,IN_CATEGORY,1.0,structural
project:strong-oral-plaque-microbiome-signatures-for-dental-implant-diseases-identified,modality:dental-scan,CONSUMES,1.0,structural
project:strong-oral-plaque-microbiome-signatures-for-dental-implant-diseases-identified,modality:dental-appliance,PRODUCES,1.0,structural
project:strong-oral-plaque-microbiome-signatures-for-dental-implant-diseases-identified,physicsdomain:none,OPERATES_ON,1.0,structural
project:strong-oral-plaque-microbiome-signatures-for-dental-implant-diseases-identified,industry:medical,APPLIED_TO,1.0,structural
project:strong-oral-plaque-microbiome-signatures-for-dental-implant-diseases-identified,year:2020,RELEASED_IN,1.0,structural
project:suave,organization:stanford-university,BUILT_BY,1.0,structural
project:suave,category:multi-disciplinary-optimization,IN_CATEGORY,1.0,structural
project:suave,technique:aircraft-design,USES_TECHNIQUE,1.0,structural
project:suave,technique:mission-analysis,USES_TECHNIQUE,1.0,structural
project:suave,technique:design-space-exploration,USES_TECHNIQUE,1.0,structural
project:suave,modality:physics-spec,CONSUMES,1.0,structural
project:suave,modality:scalar-field,PRODUCES,1.0,structural
project:suave,physicsdomain:fluid,OPERATES_ON,1.0,structural
project:suave,industry:aerospace,APPLIED_TO,1.0,structural
project:suave,year:2014,RELEASED_IN,1.0,structural
project:suresmile,organization:dentsply-sirona,BUILT_BY,1.0,structural
project:suresmile,category:generative-3d-shape,IN_CATEGORY,1.0,structural
project:suresmile,technique:treatment-planning,USES_TECHNIQUE,1.0,structural
project:suresmile,technique:orthodontics,USES_TECHNIQUE,1.0,structural
project:suresmile,modality:dental-scan,CONSUMES,1.0,structural
project:suresmile,modality:dental-appliance,PRODUCES,1.0,structural
project:suresmile,physicsdomain:none,OPERATES_ON,1.0,structural
project:suresmile,industry:medical,APPLIED_TO,1.0,structural
project:suresmile,year:2024,RELEASED_IN,1.0,structural
project:surface-and-edge-detection-for-primitive-fitting-of-point-clouds,organization:nanjing-university,BUILT_BY,1.0,structural
project:surface-and-edge-detection-for-primitive-fitting-of-point-clouds,category:cad-reconstruction,IN_CATEGORY,1.0,structural
project:surface-and-edge-detection-for-primitive-fitting-of-point-clouds,modality:point-cloud,CONSUMES,1.0,structural
project:surface-and-edge-detection-for-primitive-fitting-of-point-clouds,modality:parametric-cad,PRODUCES,1.0,structural
project:surface-and-edge-detection-for-primitive-fitting-of-point-clouds,physicsdomain:none,OPERATES_ON,1.0,structural
project:surface-and-edge-detection-for-primitive-fitting-of-point-clouds,industry:aerospace,APPLIED_TO,1.0,structural
project:surface-and-edge-detection-for-primitive-fitting-of-point-clouds,industry:automotive,APPLIED_TO,1.0,structural
project:surface-and-edge-detection-for-primitive-fitting-of-point-clouds,industry:manufacturing,APPLIED_TO,1.0,structural
project:surface-and-edge-detection-for-primitive-fitting-of-point-clouds,year:2023,RELEASED_IN,1.0,structural
project:surface-defect-detection-via-entity-sparsity-pursuit-with-intrinsic-priors,organization:beijing-jiaotong-university,BUILT_BY,1.0,structural
project:surface-defect-detection-via-entity-sparsity-pursuit-with-intrinsic-priors,category:vision-inspection-ml,IN_CATEGORY,1.0,structural
project:surface-defect-detection-via-entity-sparsity-pursuit-with-intrinsic-priors,modality:x-ray,CONSUMES,1.0,structural
project:surface-defect-detection-via-entity-sparsity-pursuit-with-intrinsic-priors,modality:defect-label,PRODUCES,1.0,structural
project:surface-defect-detection-via-entity-sparsity-pursuit-with-intrinsic-priors,physicsdomain:none,OPERATES_ON,1.0,structural
project:surface-defect-detection-via-entity-sparsity-pursuit-with-intrinsic-priors,industry:manufacturing,APPLIED_TO,1.0,structural
project:surface-defect-detection-via-entity-sparsity-pursuit-with-intrinsic-priors,year:2019,RELEASED_IN,1.0,structural
project:surface-defect-saliency-of-magnetic-tile,organization:institute-of-automation,BUILT_BY,1.0,structural
project:surface-defect-saliency-of-magnetic-tile,category:vision-inspection-ml,IN_CATEGORY,1.0,structural
project:surface-defect-saliency-of-magnetic-tile,modality:x-ray,CONSUMES,1.0,structural
project:surface-defect-saliency-of-magnetic-tile,modality:defect-label,PRODUCES,1.0,structural
project:surface-defect-saliency-of-magnetic-tile,physicsdomain:none,OPERATES_ON,1.0,structural
project:surface-defect-saliency-of-magnetic-tile,industry:manufacturing,APPLIED_TO,1.0,structural
project:surface-defect-saliency-of-magnetic-tile,year:2018,RELEASED_IN,1.0,structural
project:syncdreamer-generating-multiview-consistent-images-from-a-single-view-image,organization:unknown,BUILT_BY,1.0,structural
project:syncdreamer-generating-multiview-consistent-images-from-a-single-view-image,category:image-to-3d,IN_CATEGORY,1.0,structural
project:syncdreamer-generating-multiview-consistent-images-from-a-single-view-image,technique:transformer,USES_TECHNIQUE,1.0,structural
project:syncdreamer-generating-multiview-consistent-images-from-a-single-view-image,technique:diffusion-model,USES_TECHNIQUE,1.0,structural
project:syncdreamer-generating-multiview-consistent-images-from-a-single-view-image,modality:image,CONSUMES,1.0,structural
project:syncdreamer-generating-multiview-consistent-images-from-a-single-view-image,modality:mesh,PRODUCES,1.0,structural
project:syncdreamer-generating-multiview-consistent-images-from-a-single-view-image,physicsdomain:none,OPERATES_ON,1.0,structural
project:syncdreamer-generating-multiview-consistent-images-from-a-single-view-image,year:2023,RELEASED_IN,1.0,structural
